"0972","2605","59","M",""
"0973","7850","62","M","31835"
"0974","5500","48","M",""
"0975","7100","59","M","44932"
"0976","6400","66","M","45743"
"0977","5300","46","M","40925"
"0978","","37","M","45245"
"0979","","43","M","35502"
"0980","","59","M","42145"
"0981","","38","M","40928"
"0982","","48","M","40747"
"0983","","54","M","33814"
"0984","","45","M","34652"
"0985","","43","M","32103"
"0986","","53","M","34654"
"0987","","48","K","43051"
"0988","","35","M",""
"0989","","49","K","34224"
"0990","","44","M","30958"
"0991","","43","M","43534"
"0992","","46","K","44751"
"0993","","45","M","33623"
"0994","","41","K","44751"
"0995","","40","M","35605"
"0996","","62","M","30331"
"0997","","53","K","40651"
"0998","","50","M","44331"
"0999","9000","39","M","45404"
"1000","","44","M","35000"
"1001","","47","M","40417"
"1002","","47","M","43956"
"1003","","52","M","43133"
"1004","","59","K","43819"
"1005","","45","M","30843"
"1006","","61","M","33252"
"1007","","44","K","34836"
"1008","","47","K","34814"
"1009","","26","K","44438"
"1010","","31","K","42122"
"1011","","56","M",""
"1012","","60","M","32954"
"1013","","68","M","32017"
"1014","","60","M",""
"1015","","51","K","34843"
"1016","","64","M","31116"
"1017","","53","K","42856"
"1018","","52","M","35648"
"1019","","58","K","42637"
"1020","","45","K","35511"
"1021","","42","M","32932"
"1022","5210","48","M","31658"
"1023","","35","M","41003"
"1024","","36","M",""
"1025","","53","M",""
"1026","","46","M",""
"1027","","34","M","33457"
"1028","0812","47","M","31715"
"1029","7100","50","M","32506"
"1030","7100","63","M",""
"1031","7100","50","M","33441"
"1032","5260","54","M","40922"
"1033","2720","55","K","35127"
"1034","6700","53","K","31246"
"1035","4900","44","K","32638"
"1036","3630","50","K","33904"
"1037","2620","41","M","35458"
"1038","2400","68","M","33407"
"1039","8752","58","M",""
"1040","5220","61","M","44052"
"1041","6430","56","M","31822"
"1042","5210","50","M","35051"
"1043","5000","51","M","31449"
"1044","9000","48","M","34856"
"1045","5300","45","M","35428"
"1046","5700","43","M","33220"
"1047","2800","66","M","31959"
"1048","2500","59","M","32530"
"1049","3390","","M",""
"1050","4681","63","M","35928"
"1051","8800","45","M","32336"
"1052","7500","61","M","32432"
"1053","7000","47","M","35004"
"1054","7000","69","M","33820"
"1055","7500","60","M","30615"
"1056","9382","44","M","35554"
"1057","6200","67","M","30446"
"1058","8310","50","M",""
"1059","7080","49","M","35908"
"1060","7100","72","M","34326"
"1061","6700","72","M","32607"
"1062","5210","45","M","34138"
"1063","6800","62","M","31531"
"1064","7100","60","M",""
"1065","6870","54","M","42641"
"1066","5000","51","M","24915"
"1067","5800","58","M","32343"
"1068","4654","65","M","50058"
"1069","1856","67","M","50059"
"1070","","47","M","33658"
"1071","3630","44","M","41358"
"1072","2300","60","M","43539"
"1073","8210","70","M","31559"
"1074","7400","67","M",""
"1075","7323","45","M","33018"
"1076","8462","32","M","34051"
"1077","2850","71","M","31129"
"1078","2650","70","M","40351"
"1079","","59","M",""
"1080","","54","M","41441"
"1081","","66","M","41442"
"1082","2640","61","K","40519"
"1083","2640","51","K","34614"
"1084","4000","44","M","30834"
"1085","2640","44","M","43008"
"1086","2640","47","M","34554"
"1087","2640","45","M","33437"
"1088","5270","58","K","40847"
"1089","5540","51","K","42128"
"1090","8700","51","K","40736"
"1091","9260","37","K","34645"
"1092","","42","K","40421"
"1093","8362","48","K",""
"1094","5854","62","K","52741"
"1095","8700","67","K","34831"
"1096","7300","55","M","35319"
"1097","7300","50","M","42056"
"1098","7300","54","M","34652"
"1099","5683","","M","42044"
"1100","2300","20","M","44552"
"1101","5450","52","M","25524"
"1102","2650","64","M","44635"
"1103","9530","60","M",""
"1104","7400","47","M","32252"
"1105","6400","62","M",""
"1106","5462","49","M",""
"1107","8000","66","M","34054"
"1108","4800","58","M","42248"
"1109","7000","54","M","41131"
"1110","5620","65","M","34230"
"1111","5210","50","M","34655"
"1112","5240","48","M","41126"
"1113","5210","","M","35022"
"1114","5200","57","M","42206"
"1115","5462","57","M","30801"
"1116","5260","62","M","34328"
"1117","5210","51","M","35224"
"1118","5000","67","M","30149"
"1119","5210","39","M","42118"
"1120","5260","49","M","35509"
"1121","5270","61","M","30257"
"1122","5250","55","M","45725"
"1123","5550","49","M","41436"
"1124","5466","67","M",""
"1125","5210","49","M","42855"
"1126","5200","71","M","42039"
"1127","8270","42","M","32829"
"1128","5230","47","M","31832"
"1129","2100","64","M","33054"
"1130","7500","54","M","41201"
"1131","8900","63","M","31403"
"1132","","61","M","43939"
"1133","3520","57","M","42436"
"1134","7400","61","M","25518"
"1135","6000","61","M","35852"
"1136","6710","53","K","35448"
"1137","2450","64","K","43003"
"1138","8260","41","K","41734"
"1139","3460","55","M","34011"
"1140","2300","63","M","42448"
"1141","2740","71","M","40934"
"1142","4200","67","M","33322"
"1143","2920","72","M","34426"
"1144","4700","50","M","32525"
"1145","7400","57","M","31426"
"1146","7480","53","M","34216"
"1147","4690","41","M","41122"
"1148","8800","35","M","41622"
"1149","8200","60","M",""
"1150","5560","67","M","23124"
"1151","5471","64","M","33030"
"1152","2700","56","M",""
"1153","8300","40","M","33540"
"1154","7190","69","M","44809"
"1155","6800","59","M","32824"
"1156","","42","M","33159"
"1157","2800","55","M","43228"
"1158","7400","57","M",""
"1159","3250","62","M","40246"
"1160","9690","58","M","35254"
"1161","4300","61","M","31516"
"1162","7800","47","M",""
"1163","9530","55","M","35749"
"1164","6230","","M","31257"
"1165","8200","69","M","34701"
"1166","4800","48","M","44054"
"1167","7470","51","M",""
"1168","4000","","M","32838"
"1169","8850","58","M","33013"
"1170","6760","51","M","31331"
"1171","6760","58","M",""
"1172","2920","58","M","44802"
"1173","2770","59","M","44232"
"1174","3370","29","M","52220"
"1175","2750","42","M","42439"
"1176","2750","47","M","33836"
"1177","3460","77","K","34956"
"1178","2630","52","K","42202"
"1179","7120","55","K","43833"
"1180","9240","61","K","40318"
"1182","5800","47","K","33428"
"1183","6715","50","K","35441"
"1184","8000","61","K",""
"1185","7700","60","M","40403"
"1186","4760","49","M","32928"
"1187","7100","55","M","43431"
"1188","7100","61","M","41446"
"1189","2640","49","M","31434"
"1190","2630","50","M","32012"
"1191","2100","78","M","31345"
"1192","8723","70","M","35120"
"1193","8260","55","M","41635"
"1194","7400","59","M","34719"
"1195","5550","48","M","35557"
"1196","5700","39","M","51946"
"1197","2920","56","M","32318"
"1198","4000","57","M","34102"
"1199","6400","68","M","33157"
"1200","8000","64","M","34150"
"1201","5210","51","M","32210"
"1202","5000","58","M","33628"
"1203","7323","58","M","35853"
"1204","5500","52","M","30508"
"1206","7700","52","M","41726"
"1207","5210","55","M","45342"
"1208","6430","37","M","41027"
"1209","","34","M",""
"1210","","50","M",""
"1211","3520","48","M","42227"
"1212","2791","49","M",""
"1213","","50","M","41958"
"1214","2820","61","M","25524"
"1215","5000","75","M","33756"
"1216","8270","37","M","41454"
"1217","7790","71","M","33427"
"1218","6400","41","M","40052"
"1219","5260","59","M","32714"
"1220","5260","50","M","40746"
"1221","5600","49","M","35751"
"1222","8000","62","M","25345"
"1223","5000","67","M","45714"
"1224","5250","45","M","31600"
"1225","5800","55","M",""
"1226","8310","46","M",""
"1227","7000","60","M","34950"
"1228","5620","49","M","35229"
"1229","7000","43","M",""
"1230","5300","60","M","34231"
"1231","4900","49","M","34920"
"1232","7000","56","M","40348"
"1233","7100","44","M","40657"
"1234","3520","44","M",""
"1235","5620","59","M","32242"
"1236","5500","64","M","45033"
"1237","2700","69","M","32126"
"1238","5690","62","M","44810"
"1239","3000","65","M","30114"
"1240","7200","53","M",""
"1241","8260","63","M","34108"
"1242","5300","56","M","33556"
"1243","5300","43","K","43018"
"1244","6640","49","K","41610"
"1245","5000","73","M","42136"
"1246","5200","51","M","34414"
"1247","2000","70","M","31643"
"1248","2500","55","M","33726"
"1249","6100","57","M","32437"
"1250","3660","67","M","45728"
"1251","7000","67","M","41451"
"1252","8330","54","M",""
"1253","5300","40","M","43009"
"1254","7000","55","M",""
"1255","6760","57","M","34938"
"1256","2700","63","M","30012"
"1257","2630","46","M","34720"
"1258","2630","59","M","33458"
"1259","6700","45","M","30841"
"1260","5230","64","M",""
"1261","7183","49","M","34209"
"1262","5260","57","M","42015"
"1263","7100","47","M","42701"
"1264","7100","61","M","25155"
"1265","2900","44","M","32749"
"1266","4130","53","M","44826"
"1267","2300","40","K","41546"
"1268","5550","49","K","40908"
"1269","2100","57","K","31156"
"1270","4970","54","K","33608"
"1271","4293","57","K","42205"
"1272","7120","60","K",""
"1273","7000","47","K","32738"
"1274","2700","48","K","35330"
"1275","8300","52","M","41841"
"1276","2640","48","M","44240"
"1277","7500","63","M","31540"
"1278","6400","62","M","41052"
"1279","7442","66","M","31044"
"1280","7451","68","M","34752"
"1281","8260","51","M","30911"
"1282","8600","49","M",""
"1283","5240","36","M","55309"
"1284","6200","42","M","33721"
"1285","2880","46","M","32207"
"1286","5220","62","M","34226"
"1287","7400","57","M","44303"
"1288","5560","46","M","33351"
"1289","8700","51","M","34812"
"1290","5500","55","M","34711"
"1291","6200","43","M","42454"
"1292","6200","62","M",""
"1293","5000","50","M","25612"
"1294","8450","59","M","41922"
"1295","6000","75","M",""
"1296","7100","60","M","33955"
"1297","7100","59","M","30642"
"1298","7120","64","M","33219"
"1299","7100","65","M","35657"
"1300","8723","50","M","40756"
"1301","2800","73","M","23500"
"1302","6000","56","M","35624"
"1303","6715","34","M","44127"
"1304","5500","61","M","32550"
"1305","6100","63","M","33855"
"1306","7000","46","M","45054"
"1307","5500","47","M","35545"
"1308","7190","58","M","25734"
"1309","4330","50","M","41201"
"1310","4690","58","M","34746"
"1311","6880","72","M","50552"
"1312","6880","63","M","32908"
"1313","6880","73","M","41218"
"1314","6880","73","M","35905"
"1315","6880","67","M","30744"
"1316","7400","64","M","30508"
"1317","5550","47","M","25609"
"1318","5620","50","M","41400"
"1319","5260","58","M","34806"
"1320","5230","61","M","30608"
"1321","5000","54","M",""
"1322","7160","77","M","45559"
"1323","7160","46","M","43846"
"1324","8722","53","M","32026"
"1325","8300","52","M","41053"
"1326","8586","69","M","35610"
"1327","6100","55","M","35520"
"1328","7130","59","M","33603"
"1329","7470","","M",""
"1330","7470","","M",""
"1331","7470","","M","42502"
"1332","3540","44","K","34445"
"1333","3660","40","K","51258"
"1334","2600","32","K","43012"
"1335","7430","65","K","42117"
"1336","7182","58","K","45734"
"1337","8740","47","K",""
"1338","5270","42","K","40050"
"1339","5690","44","K","35607"
"1340","7200","55","K","43416"
"1341","9381","45","K","44716"
"1342","7080","53","K","50321"
"1343","5260","50","M",""
"1344","","48","K","42029"
"1345","","46","K","42745"
"1346","","47","K",""
"1347","","49","M","51156"
"1348","","40","M","43427"
"1349","","45","M","43356"
"1350","","60","M","41554"
"1351","","71","M","25142"
"1352","","49","M","33237"
"1353","","44","M","35445"
"1354","","40","M","32828"
"1355","","48","M","31745"
"1356","2100","72","M","44351"
"1357","5300","40","M","41008"
"1358","6600","60","M","32557"
"1359","3660","45","M","34000"
"1360","3660","45","M","33048"
"1361","5471","51","M","35034"
"1362","6100","62","M","34430"
"1363","8270","43","M","42158"
"1364","8382","57","M","31259"
"1365","3390","58","M","33629"
"1366","7500","63","M","33418"
"1367","7100","47","M","40549"
"1368","8310","63","M","33207"
"1369","6740","49","M","50753"
"1370","7620","71","M","30656"
"1371","3390","62","M","33756"
"1372","8000","55","M","50040"
"1373","6700","69","M","32413"
"1374","8850","56","M",""
"1375","8260","49","M","31644"
"1376","4700","53","M","35700"
"1377","8200","53","M","51001"
"1378","7451","61","M",""
"1379","8900","59","M","34010"
"1380","5463","52","M","40833"
"1381","2000","66","M","31512"
"1382","7080","52","M","44048"
"1383","7000","64","M","34310"
"1384","7080","50","M","34156"
"1385","7300","59","M","31937"
"1386","6200","43","M","40233"
"1387","9381","35","M","35506"
"1388","7480","50","M","33929"
"1389","7500","44","M","35533"
"1390","2720","60","M","30730"
"1391","6200","44","M","40235"
"1392","7200","60","M","35304"
"1393","7130","73","M","35206"
"1394","5690","45","M","33520"
"1395","5270","40","M","41048"
"1396","5500","65","M","32119"
"1397","5690","46","M","34355"
"1398","5220","51","M","30154"
"1399","6740","53","M","50732"
"1400","7000","53","M","34118"
"1401","6200","53","M","41145"
"1402","8541","65","M","34350"
"1403","8830","52","M","34635"
"1404","8600","47","M","43209"
"1405","8300","53","M","40457"
"1406","6400","43","M","33016"
"1407","7250","51","M","41152"
"1408","7182","49","M","34334"
"1409","7130","53","M","33028"
"1410","9440","60","M","31816"
"1411","4733","41","M","42841"
"1412","7430","54","M","35032"
"1413","2300","52","M","34406"
"1414","2300","45","M","41546"
"1415","7400","48","M","31322"
"1416","4700","67","M","25826"
"1417","8620","48","M","32430"
"1418","2750","60","M","34535"
"1419","7000","47","M","42328"
"1420","6700","64","M","34830"
"1421","6710","52","M","32104"
"1422","6700","67","M","31128"
"1423","6715","66","M","33213"
"1424","7190","76","M","43714"
"1425","8000","63","M","32723"
"1426","7200","50","K","33539"
"1427","9800","51","K","34108"
"1428","7100","51","K","33120"
"1429","3460","53","K","31647"
"1430","8000","54","K","52435"
"1431","5762","39","K","40631"
"1432","8220","46","K",""
"1433","8300","56","K","45259"
"1434","9000","69","K","42649"
"1435","4180","49","K","42107"
"1436","4320","56","K","45024"
"1437","","36","M","30623"
"1438","","37","K","40558"
"1439","","32","M","32647"
"1440","9800","50","M","35451"
"1441","6280","27","M","40013"
"1442","5580","46","M","33545"
"1443","6500","57","M","35634"
"1444","6200","63","M","34456"
"1445","7173","46","M",""
"1446","6731","48","M","33546"
"1447","8700","52","M",""
"1448","6760","72","M","31306"
"1449","6760","43","M","33730"
"1450","7400","61","M","32540"
"1451","6715","51","M","32135"
"1452","7400","56","M","42950"
"1453","5462","52","M","33553"
"1454","9560","64","M","35048"
"1455","4330","68","M","40203"
"1456","3400","52","M","35538"
"1457","2980","51","M","45724"
"1458","8766","45","M","43908"
"1459","6000","74","M","33755"
"1460","2100","68","M","44759"
"1461","5500","65","M","34522"
"1462","8000","56","M","32643"
"1463","8300","50","M","40100"
"1464","8220","45","M","43017"
"1465","5672","59","M","40259"
"1466","5762","66","M","32637"
"1467","5762","39","M","32118"
"1469","5762","44","M","33455"
"1470","6000","44","M","30043"
"1471","5230","52","M","52254"
"1472","5491","45","M","34138"
"1473","5260","58","M","33703"
"1474","2960","57","M",""
"1475","9500","72","M","30623"
"1476","4800","32","M","35912"
"1477","6630","57","M","45610"
"1478","6630","58","M","41137"
"1479","6630","60","M","45609"
"1480","7000","58","M","35320"
"1481","6000","64","M","25858"
"1482","6700","56","M","32822"
"1483","8722","66","M","32100"
"1484","5500","60","M","42753"
"1485","6700","69","M","35449"
"1486","5700","52","M","35328"
"1487","5700","62","M","33035"
"1488","8850","55","M","31303"
"1489","7000","34","M",""
"1490","6100","37","M","40523"
"1491","7000","66","M","40917"
"1492","6700","48","M","31755"
"1493","4700","54","M","31127"
"1494","4681","65","M",""
"1495","2000","63","M","34228"
"1496","2200","52","M",""
"1497","6400","55","M","32148"
"1498","8800","59","M","25645"
"1499","6800","70","M",""
"1500","7000","51","M","35105"
"1501","14143","65","M","31238"
"1502","5230","67","M","34620"
"1504","2750","38","M",""
"1505","2765","58","M","34554"
"1506","7000","68","K","34846"
"1507","6000","66","M",""
"1508","2900","66","M","35655"
"1509","7000","63","M",""
"1510","7000","","M","32705"
"1511","7000","65","M","41106"
"1512","7000","68","M",""
"1513","2100","66","M","33543"
"1514","7000","65","M","34946"
"1515","7000","69","M","35951"
"1516","7000","71","M","35202"
"1517","7000","64","M",""
"1518","7000","62","M",""
"1519","7000","64","M","34908"
"1520","7000","64","M","33959"
"1521","7000","71","M","42516"
"1522","3230","64","K","45118"
"1523","8660","63","K","43718"
"1524","6200","45","K","41617"
"1525","6100","53","K","41433"
"1526","5000","","K","41607"
"1527","7120","41","K","35530"
"1528","7100","53","K","45305"
"1529","7100","45","K","45305"
"1530","5600","53","K","40810"
"1531","7400","33","K","34753"
"1532","7000","38","K","42700"
"1533","7330","50","M","33914"
"1534","7000","35","M","33201"
"1535","7000","43","M","44854"
"1536","7000","20","M","32054"
"1537","7000","32","M",""
"1538","7000","59","M","41249"
"1539","7000","50","M","35457"
"1540","7000","46","M",""
"1541","7000","46","M","42326"
"1542","7000","46","M","32030"
"1543","7000","32","M",""
"1544","7000","36","M","32329"
"1545","6800","52","M","34144"
"1546","2630","33","M","35701"
"1547","4330","50","M","32735"
"1548","6310","51","M","32341"
"1549","6870","45","M",""
"1550","5250","56","M","31546"
"1551","4220","58","M","50304"
"1552","8600","48","M","40652"
"1553","7400","50","M","34650"
"1554","2620","57","M","41516"
"1555","9270","53","M","30631"
"1556","6200","50","M","35239"
"1557","6715","54","M","43003"
"1558","7800","68","M","31519"
"1559","7500","60","M","30425"
"1560","2630","42","M","41508"
"1561","7400","62","M","31148"
"1562","5800","58","M","34627"
"1563","4400","44","M","34815"
"1564","7400","57","M","33849"
"1565","5771","49","M","31157"
"1566","6000","68","M","42534"
"1567","8530","67","M","25952"
"1568","7000","68","M","35018"
"1569","2820","54","M","33054"
"1570","6600","50","M","35653"
"1571","3630","68","M","30757"
"1572","5210","50","M","42117"
"1573","8220","60","M","42727"
"1574","5690","53","M","33549"
"1575","5690","40","M","35814"
"1576","6000","59","M",""
"1577","1632","69","M","41403"
"1578","2650","67","M","25949"
"1579","2600","54","M","34323"
"1580","2000","58","M","32941"
"1581","4800","63","M","32913"
"1582","8300","53","M","33604"
"1583","8210","52","M","33915"
"1584","8900","44","M",""
"1585","8200","61","M","34919"
"1586","9370","54","M","35820"
"1587","9210","12","M","61724"
"1588","9560","74","M",""
"1589","7800","52","M","30605"
"1590","7400","65","M","34729"
"1591","8200","66","M","25935"
"1592","8850","55","M","34435"
"1593","7120","63","M","35325"
"1594","7160","62","M","35633"
"1595","8700","51","M","45037"
"1596","6100","66","M","34817"
"1597","6200","45","M","35457"
"1598","6000","48","M","52431"
"1599","5250","43","M","40718"
"1600","7200","47","M","40959"
"1601","7000","49","M","41313"
"1602","5000","61","M","33828"
"1603","5000","39","M","33223"
"1604","5450","51","M","32938"
"1605","5300","86","M","51608"
"1606","5000","57","M","31802"
"1607","8700","60","M","43517"
"1608","5600","45","M","41126"
"1609","7000","41","M","33344"
"1610","7100","60","M","34559"
"1611","7500","62","M","32419"
"1612","6950","55","M",""
"1613","2770","56","M","35325"
"1614","2300","62","M","41434"
"1615","8700","61","M","31523"
"1616","7100","61","M","32632"
"1617","6261","70","M","35852"
"1618","7361","54","M","35725"
"1619","7190","54","M","34634"
"1620","8230","47","M","42815"
"1621","8000","62","M","43046"
"1622","2000","43","M","42458"
"1623","2610","58","M","32110"
"1624","3520","53","M","41604"
"1625","4296","64","M","25328"
"1626","2770","45","M","40307"
"1627","3650","54","M","43531"
"1628","8450","47","M","40832"
"1629","2100","58","M","33023"
"1630","4733","56","M","40045"
"1631","4900","49","M","32521"
"1632","8270","29","M","43451"
"1633","5500","","M","35714"
"1634","6100","51","M","31515"
"1635","7000","46","M","40317"
"1636","9000","42","M","34039"
"1637","6000","51","M",""
"1638","5230","51","M","35525"
"1639","4000","62","M","32817"
"1640","8544","56","M","34033"
"1641","6600","73","M","40633"
"1642","6700","57","M","35636"
"1643","4970","48","M","33032"
"1644","6340","34","M","34001"
"1645","7800","59","M",""
"1646","5450","64","M","31907"
"1647","6851","44","M","34938"
"1648","7080","75","M","33352"
"1649","6851","58","M","31214"
"1650","5700","61","M","40406"
"1651","5500","67","M","31856"
"1652","5500","49","M","35058"
"1653","5000","73","M","40356"
"1654","5500","59","M","41144"
"1655","7000","66","M","34953"
"1656","8100","64","M","25850"
"1657","8700","50","M","32214"
"1658","6600","57","M",""
"1659","6700","48","M","34853"
"1660","7000","48","M","43030"
"1662","7000","42","M","40845"
"1663","7190","50","M","25708"
"1664","5854","57","M","35307"
"1665","7000","64","M","41119"
"1666","7000","57","M","33850"
"1667","5270","54","M","34404"
"1668","7000","58","M","33403"
"1669","7080","59","M","42537"
"1670","7000","58","M","40852"
"1671","6200","57","M","44106"
"1672","5591","64","M","35311"
"1673","6760","55","M",""
"1674","6000","62","M","42936"
"1675","5500","66","M","31708"
"1676","5500","41","M",""
"1677","6760","54","M","35041"
"1678","6000","55","M","43458"
"1679","6100","66","M","35722"
"1680","8700","51","M","35018"
"1681","6400","51","M","33204"
"1682","7000","50","M","41227"
"1683","2500","48","M","42258"
"1684","7000","50","M","34747"
"1685","7000","68","M","40219"
"1686","7000","65","M","42137"
"1687","7000","62","M","34327"
"1688","2500","50","M","34242"
"1689","2630","53","M","40034"
"1690","7000","48","M","35925"
"1691","5250","55","M","32630"
"1692","8000","49","M","35337"
"1693","7000","41","M","41409"
"1694","9210","65","M","34747"
"1695","7400","38","M","35211"
"1696","7400","52","M","31844"
"1697","5310","52","M","42456"
"1698","7200","53","M","24918"
"1699","7850","63","M","32853"
"1700","7000","69","M",""
"1701","9640","54","M","34603"
"1702","4690","39","M","45038"
"1703","5550","48","M","33112"
"1704","5690","53","M","41350"
"1705","7850","48","M","35126"
"1706","5250","45","M","35300"
"1707","9620","41","M","34756"
"1708","9260","64","M","33249"
"1709","2630","52","M","32332"
"1710","2630","47","M","35028"
"1711","3230","60","M","32314"
"1712","9870","45","M","32958"
"1713","6800","31","M","33915"
"1714","6200","48","M","35016"
"1715","3450","58","M","35538"
"1716","2630","47","M","34027"
"1717","5953","49","M","31240"
"1718","7400","48","M",""
"1719","5260","50","M","35619"
"1720","5620","39","M","42432"
"1721","4320","45","M","40902"
"1722","4720","41","M","42611"
"1723","8660","70","M","32826"
"1724","2000","70","M","32151"
"1725","7130","58","M","32756"
"1726","22359","56","M","32650"
"1727","8305","45","M",""
"1728","8680","48","M","31052"
"1729","4700","48","M","32454"
"1730","3400","47","M","35946"
"1731","5300","51","M","42915"
"1732","7400","66","M","30329"
"1733","6710","48","K",""
"1734","8000","57","M","43955"
"1735","7080","35","M","35616"
"1736","1879","58","M","43922"
"1737","5471","64","M","43632"
"1738","","53","M","32311"
"1739","","57","M",""
"1740","","58","M","41215"
"1741","","63","M",""
"1742","","60","M","32920"
"1743","","63","M","33735"
"1744","","46","M","33313"
"1745","","70","M","42712"
"1746","","61","M","42417"
"1747","","66","M","43741"
"1748","","66","M",""
"1749","","43","M","33426"
"1750","","50","M","31644"
"1751","","62","M","33706"
"1752","","64","M","32430"
"1753","","60","M","30735"
"1754","","50","M","33706"
"1755","","65","M","31516"
"1756","","48","M","33803"
"1757","","59","M","25301"
"1758","","53","M","34111"
"1759","","49","M","41818"
"1760","","64","K",""
"1761","","62","M",""
"1762","","56","M","32126"
"1763","","69","K","35852"
"1764","","58","K","43031"
"1765","","59","K","44257"
"1766","","55","M","42534"
"1767","","48","M","44258"
"1768","","50","M","30738"
"1769","6990","56","M","30422"
"1770","7600","45","M","30522"
"1771","7600","39","M","34417"
"1772","7600","79","M","35632"
"1773","7600","41","M","34322"
"1774","7600","54","M","31848"
"1775","7600","37","M","35446"
"1776","7600","49","M","25206"
"1777","7600","61","M","33753"
"1778","7600","58","M","31522"
"1779","7600","62","M","31048"
"1780","7500","","M","25640"
"1781","7600","57","M","34338"
"1782","7600","45","K","42150"
"1783","7000","46","K","35412"
"1784","5500","43","K","35937"
"1785","7000","45","K","42532"
"1786","7000","46","K","42820"
"1787","5450","48","K","40014"
"1788","5300","37","K","41109"
"1789","5550","55","K","42256"
"1790","2630","57","K","41021"
"1791","5270","55","K",""
"1792","5620","42","K","40919"
"1793","4320","54","K","41930"
"1794","6093","46","K","34117"
"1795","5000","","K","45029"
"1796","57736","49","M","25742"
"1797","2800","73","M","30629"
"1798","7430","75","M","31058"
"1799","8000","65","M","32020"
"1800","7500","","M","31506"
"1801","5220","","M","40817"
"1802","5220","","K",""
"1803","6700","","M","40804"
"1804","7870","","M","31852"
"1808","5474","","M","44110"
"1810","34335","45","M","41612"
"1811","5500","48","M","41708"
"1812","7500","39","M","32651"
"1813","8600","55","M","31313"
"1814","6100","64","M","40655"
"1815","5672","61","M","50533"
"1816","6000","55","M","33330"
"1817","5500","45","M","32249"
"1818","22846","66","M","35541"
"1819","6840","67","M","40130"
"1820","8700","52","M","35658"
"1821","4600","57","M",""
"1822","6100","70","M","33635"
"1823","4600","53","M",""
"1824","5892","43","M",""
"1825","7000","61","M","33213"
"1826","3450","60","M","34701"
"1827","6821","38","M","40124"
"1828","7100","58","M","34216"
"1829","6580","61","M","25928"
"1830","7120","57","M","33506"
"1831","5690","51","M","34858"
"1832","6000","41","M","43405"
"1833","1401","55","M","40923"
"1834","2830","46","M","33935"
"1835","2630","48","M","31832"
"1836","3140","62","M","23831"
"1837","4800","44","M","42452"
"1838","4100","57","M","30916"
"1839","4700","57","M","34805"
"1840","7361","49","M",""
"1841","7800","38","M","30843"
"1842","9260","59","M","33621"
"1843","8270","47","M","32956"
"1844","8520","40","M","35250"
"1845","4690","54","M","41414"
"1846","6710","47","M","33251"
"1847","2850","68","M",""
"1848","5500","59","M","33255"
"1849","8700","61","M","41316"
"1850","5250","61","M","40100"
"1851","pl 58","48","M","33030"
"1852","5250","34","M","44136"
"1853","5690","55","M","35256"
"1854","5492","63","M","35315"
"1855","5210","49","M","40407"
"1856","5210","44","M","35232"
"1857","5500","43","M","41824"
"1858","6430","48","M","31141"
"1859","6600","45","M","32647"
"1860","6093","60","M","41544"
"1861","8700","63","M","23323"
"1862","7620","67","M","32843"
"1863","7620","56","M","35635"
"1864","7620","59","M","34445"
"1865","7620","50","M","41218"
"1866","8330","45","M","40200"
"1867","8310","45","M","35643"
"1868","4920","60","M","41739"
"1869","4733","43","M","41028"
"1870","8000","68","M","24500"
"1871","9850","53","M","35045"
"1872","9500","53","M","41925"
"1873","7600","60","M","34145"
"1874","8660","","M","35741"
"1875","7600","60","M","35307"
"1876","7400","66","M","41058"
"1877","8600","60","M","31318"
"1878","7441","61","M","24858"
"1879","8361","56","M","33216"
"1880","8260","61","M","42157"
"1881","8200","63","M","32210"
"1882","8830","62","M","31700"
"1883","8350","62","M","43535"
"1884","4000","77","M",""
"1885","4700","54","M","40158"
"1886","4690","46","M","43214"
"1887","4180","43","M","43216"
"1888","2630","38","M","35659"
"1889","8270","52","M","32818"
"1890","4390","49","M","41817"
"1891","4330","42","M","42130"
"1892","6710","50","M","35644"
"1893","7190","46","M","42339"
"1894","8700","48","M","34453"
"1895","7000","46","M",""
"1896","6830","38","M",""
"1897","7000","42","M","35745"
"1898","6000","41","M","43032"
"1899","4000","47","M","32701"
"1900","4400","48","M","42059"
"1901","2610","62","M","41216"
"1902","5883","63","M","42358"
"1903","2860","61","M","42431"
"1904","2800","49","M","35902"
"1905","6230","30","M",""
"1906","5270","","M","40935"
"1907","6230","57","M",""
"1908","6823","49","M","35153"
"1909","7200","52","M","31452"
"1910","8700","51","M",""
"1911","5000","67","M","31108"
"1912","2860","48","M","35345"
"1913","2791","50","M","33050"
"1914","6800","52","M",""
"1915","6705","51","M","34428"
"1916","6800","51","M","34356"
"1917","2100","67","M","35435"
"1918","7000","43","M","35344"
"1919","7000","55","M","33510"
"1920","6000","46","K","35222"
"1921","3450","30","M","40542"
"1922","8200","58","M","35759"
"1923","7600","","M","35208"
"1924","4300","50","M","42402"
"1925","7171","","M","32513"
"1926","8200","","M","45615"
"1927","6100","48","M","35832"
"1928","5250","","M","51525"
"1930","5000","63","M","40059"
"1931","","49","M","31500"
"1932","","65","M","34516"
"1933","","53","M","32556"
"1934","","61","M",""
"1935","","68","M","33831"
"1936","","70","M","32924"
"1937","","51","M","32833"
"1938","","64","M","35421"
"1939","7000","72","M","41209"
"1941","6091","52","M","40046"
"1942","5220","42","M","33334"
"1943","","60","M","31737"
"1944","","46","M","42631"
"1945","","55","M","41331"
